0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-575.6946,34.1147,-29.312386,-5.3724422,-10.295927,-16.176697,-10.862704,-14.728642,-7.9254837,0.18577147,-8.294898,-3.6197743,-3.5448492,-3.949842,-0.9755565,-1.6460475,4.4155416,6.6654825,1.4211615,2.5504634,5.494802,3.9493258,3.547926,-0.6919776,-0.9747006,0.7071842,-2.041657,3.2120953,-1.1691552,2.3327167,2.7638676,6.282971,3.5400724,4.4871097,0.6238905,4.1437745,1.1059378,3.7345874,3.490446,2.3706317,surprised
-591.6237,32.502544,-23.604517,-1.3301793,-4.109738,-17.185587,-13.511533,-17.001337,-5.2235227,0.021318555,-11.6576185,-2.3003805,-3.9318633,-3.3560362,-0.7458496,0.36161909,2.1100483,6.683253,5.0912538,5.643745,5.5372376,0.5131399,-0.8226438,2.6610909,0.11115324,2.6723154,-0.07423192,1.9829345,-2.3966167,3.9128132,3.2046974,5.8634853,4.1542892,5.246385,1.4950067,5.2497907,-0.35232395,3.2217376,3.3466327,3.5372481,surprised
-578.7569,34.27308,-22.334126,-8.805018,-4.3636837,-17.305048,-11.619075,-18.277882,-6.7500772,1.9375823,-11.027572,-7.6978345,-3.639272,-2.909764,-2.9368942,0.54310995,3.9824378,6.0325274,2.650314,0.37104124,4.1770473,0.969335,0.8545276,2.220162,-2.9759376,-1.6601934,-2.2252696,1.4269702,-1.9638749,3.294766,0.6031639,6.2564335,3.9553,3.9502916,0.40562335,1.9333162,-0.628107,0.2708145,0.20762585,2.1336637,surprised
-650.27673,71.56552,6.6284614,17.708052,10.26493,-2.4720685,-5.9334826,-7.738141,2.2934804,-4.2967253,-3.3096173,-1.1172874,2.4990199,-5.311853,-0.07268848,0.8041168,-6.493285,0.80042696,-3.1718168,-1.3207437,-6.458072,-0.033943087,-3.5942624,-3.001359,-2.7748377,0.21596198,-2.9156926,0.8470577,-4.1367216,-0.81306356,-4.8976407,0.24106589,-2.3362823,-0.7173907,-2.974575,-2.5180988,-5.905755,-2.7826498,-2.3699408,0.31112787,neutral
-647.45294,74.718925,7.604442,18.76212,10.770361,-2.1660206,-5.998836,-8.206124,3.7424397,-3.1040277,-2.5165563,1.2952241,4.5285964,-5.744194,2.0505843,1.209318,-4.210569,4.4621606,-1.8993639,-0.6293022,-4.7218347,-0.36331797,-3.4163759,-2.123821,-3.058398,2.8959117,-3.093744,3.5158932,-3.2830527,-0.13063449,-3.5632079,1.7455693,-0.48198503,0.49016428,-2.085731,-2.6031144,-5.2666097,-2.4641943,-1.4322308,1.2298881,neutral
-648.194,64.6553,7.708081,12.35713,10.69377,-2.3673685,-8.878729,-11.402903,-1.416418,-5.5561256,-5.2749014,-2.9594555,0.70402145,-6.563697,-3.292918,-0.24708316,-7.596137,-0.3120576,-3.6553125,-4.6326685,-5.893304,-1.9109155,-5.3800097,-3.517613,-4.928667,1.1621648,-4.472246,0.5574702,-6.319835,-2.6750023,-5.603317,-1.5435283,-2.4686098,-1.2477533,-3.928863,-3.483426,-3.8300574,-3.1148047,-1.4205599,-0.43420398,neutral
-647.5503,72.78343,12.891841,16.450842,8.96496,-0.87523675,-6.944928,-7.296275,4.6732974,-5.8999705,-1.5077089,1.1568071,2.081265,-4.1671286,1.9336798,0.47913408,-4.5923553,3.8016684,-2.830054,-0.39559022,-5.3217173,1.3168125,-3.0403845,-3.3648496,-1.4430451,2.154248,-3.2994611,1.9140041,-4.335981,-0.9888063,-4.4954505,0.24559018,-1.715767,0.7192774,-3.4124687,-2.246258,-5.5530257,-2.4406905,-1.5551927,1.1611247,neutral
-692.48737,77.656525,7.499141,12.848807,14.525524,-2.3226485,-4.504285,-6.7670045,3.3824642,-2.1162531,-2.821018,2.5469751,2.9055285,-4.4188395,1.1635269,0.34881452,-4.0031734,2.8222017,-0.7221474,0.11014577,-5.4580374,-0.07853166,-2.8239229,-2.6250622,-2.3145125,2.5251753,-2.360287,2.7472255,-4.329274,-0.10034108,-4.160677,1.349863,-0.07447912,0.64536273,-3.2713223,-3.1087484,-3.7429037,-1.5857246,-1.8747872,-0.2825757,calm
-702.64557,81.39135,2.5189908,11.2551565,12.166301,-2.3540668,-4.8724027,-7.655569,3.1762347,-2.2764616,-2.9039838,0.92352873,3.4796264,-4.955525,0.3017967,-0.050226983,-6.230723,1.8513663,-1.7787828,-2.1741636,-4.021635,-1.0391984,-2.9050012,-2.5643482,-2.7789314,1.6443459,-4.1287003,1.8508201,-5.4321685,-0.414773,-5.459139,0.7052573,-0.95778275,1.0584933,-3.4768736,-2.9143682,-4.698108,-1.8930914,-1.5678335,-0.101858646,calm
-684.672,83.23517,14.276167,18.36835,17.42526,8.392051,-0.6316309,-4.6025743,3.889127,1.9737546,0.68169516,2.8391807,6.664458,0.07219067,-0.636508,5.8128915,-2.0511024,3.0012293,1.7538574,0.51019436,-2.5516984,3.4829028,-3.005678,2.1915057,-3.6342006,6.0881705,1.2819113,3.5819638,-1.0698903,1.2322012,-1.1539347,1.5609254,1.2229455,1.7556185,0.2264472,-0.76705444,-2.7991858,1.2823434,-0.9731128,1.4947138,calm
-683.99646,79.22825,2.3684003,13.047003,12.349645,1.4710783,-4.062866,-10.716002,0.18872638,-1.5904208,-4.9322553,0.006930083,3.6491437,-5.7791243,-0.66652524,2.5621836,-6.066374,2.275408,-0.852918,-3.1100795,-5.0868883,0.14873561,-3.8473635,-1.4220613,-5.2300763,4.1324477,-3.3931427,2.1254528,-3.7074935,-2.0583117,-3.9159222,1.4367658,0.7587731,0.70640534,-1.2985506,-3.35709,-3.4076817,-2.7172568,-1.902548,0.7903617,calm
-627.77454,65.62896,2.1947322,22.399149,17.403778,-4.005923,-13.416574,-7.9359407,7.1460385,-4.2180753,1.594327,0.62709814,2.622564,-3.0492377,-1.6799142,1.8597975,-2.6087093,3.9162676,-1.3807399,-0.72485024,-4.919397,4.8526793,-3.6622088,1.3339398,-1.6961759,4.0139127,-3.0219183,4.375662,-4.9530525,-1.0765796,-3.7876742,0.19245608,-0.46529683,0.06795828,-6.191297,-3.5935457,-4.4437304,0.07882399,1.0416727,1.8812757,calm
-651.6989,65.71329,1.6688064,20.023048,8.239936,-1.4996045,-7.5002813,-16.107794,-0.7469026,-3.2699895,-4.395131,-1.1538968,1.9217895,-5.2212563,-6.191712,1.6367158,-6.0796885,-0.49471807,-1.5010372,-3.704501,-7.040976,-0.6685589,-5.1710644,0.9067229,-4.862749,5.7285666,-4.0452895,4.979011,-4.6648636,-0.88574094,-3.7095816,2.2665467,-1.057338,1.2696639,-5.5660033,-3.2087188,-4.5409727,-1.7935191,-1.8226095,-0.048293177,calm
-638.9017,69.73913,9.074792,18.022196,12.298825,-0.95237696,-8.341359,-10.686603,-1.7231399,-4.1836724,-2.9586039,-2.3932557,0.9252697,-3.8459074,-6.4788094,1.1870309,-7.1231127,-2.1956375,-4.5957804,-3.7684553,-6.2432528,0.9481789,-8.561671,0.5849072,-5.034639,2.9803894,-4.0828533,0.29988927,-6.139606,-4.6763706,-2.1033714,-2.3922555,-1.8286647,-3.350469,-4.7474227,-3.606046,-4.612525,0.27361587,-0.9727287,0.91522914,calm
-665.0966,89.0828,6.313965,16.856203,12.340229,-3.6007314,-8.971121,-12.714769,4.2979045,-0.8495337,0.8511942,-0.62516034,6.2979646,-0.4676506,-0.95698357,3.4312873,-8.834705,0.7459313,-0.4384582,-3.8892994,-4.804581,0.30330408,-5.0176682,0.064501144,-5.2171025,4.7840123,-6.3026805,4.2752886,-6.115393,-2.6185913,-4.50364,-1.322016,-1.7023519,-0.94723207,-3.1708264,-5.1383305,-6.8980513,-2.2557309,-3.0136504,-0.8860597,calm
-651.31946,73.87559,-4.2752295,21.810318,12.825294,1.9610177,-2.8536716,-7.2183022,2.1406214,4.1174436,-0.9834154,3.0579412,5.589634,-4.595394,1.2667934,6.5478377,-4.0095787,4.8230553,0.88886607,-2.10316,-2.7889853,0.27521268,-1.156213,0.96142226,-4.4473643,5.7452917,-3.4520915,3.5427053,-4.0491757,-0.8376101,-1.4988649,3.7807584,0.20730399,0.17363502,-1.5020407,-2.8978388,-2.7430182,0.37762874,0.9184237,0.039944984,happy
-636.4077,77.046036,-5.493263,14.967543,8.586665,-6.111676,-7.806066,-8.928538,1.5642301,-1.0575176,-5.0992055,1.8876499,2.319913,-3.5239563,0.4448985,-0.6595436,-5.722595,0.9177855,-5.2508397,-2.1832113,-6.4966784,-1.3034749,-1.8135899,-1.423502,-2.0738099,1.3218013,-2.5202982,1.2966678,-5.0235367,-3.0654695,-2.9296596,1.5730841,-0.8459469,-0.78327996,-2.096444,-2.6221766,-3.6210139,-0.6784134,1.7601217,3.9578874,happy
-613.04474,72.07157,-8.338318,14.75273,7.8853393,-2.3400486,-10.324595,-10.825144,-0.21125223,0.8604248,-6.8369937,1.2841063,4.6142144,-6.3059225,0.66956043,1.7421855,-7.376064,1.4803321,-4.0157137,-3.5156324,-4.690452,-0.57859707,-1.4524223,-0.4957535,-3.7694461,3.6310496,-3.3718867,2.6947238,-2.8238423,-1.5038415,-1.1687232,1.9203013,-0.16585177,1.4535182,0.938232,1.7908795,2.7810955,6.0964937,7.1740956,4.611461,happy
-613.04474,72.07157,-8.338318,14.75273,7.8853393,-2.3400486,-10.324595,-10.825144,-0.21125223,0.8604248,-6.8369937,1.2841063,4.6142144,-6.3059225,0.66956043,1.7421855,-7.376064,1.4803321,-4.0157137,-3.5156324,-4.690452,-0.57859707,-1.4524223,-0.4957535,-3.7694461,3.6310496,-3.3718867,2.6947238,-2.8238423,-1.5038415,-1.1687232,1.9203013,-0.16585177,1.4535182,0.938232,1.7908795,2.7810955,6.0964937,7.1740956,4.611461,happy
-480.7328,64.912476,-11.367149,7.572599,7.9090405,-13.907801,-13.029341,-8.926921,-9.962191,1.3678825,-4.4543056,0.08726907,5.7695665,-2.4532156,0.03449969,2.497062,-5.5060425,2.5896986,-0.7410348,-0.6898665,-4.1162386,-0.79797155,-0.5078324,0.23758228,2.6029823,5.5907526,2.055046,7.2591105,3.2400258,6.1297317,6.372217,8.60103,5.642873,9.919637,7.3983274,6.9870424,2.6107454,2.9025693,4.755204,7.015112,happy
-434.43942,48.289837,-12.470585,13.043017,3.930115,-12.64649,-14.257565,-6.722171,-7.491051,-0.9383266,-5.8704305,-2.0011513,0.9657635,-4.754984,0.59841436,-0.20386308,-5.8093944,1.271129,-3.1669059,-0.3859945,-5.6800733,-0.89672035,-1.1795702,1.4914778,2.0012403,7.9724197,3.223723,9.113258,5.7010813,6.774692,4.9643598,7.842307,3.3677838,5.8190765,2.5857763,3.4991133,-0.86627054,2.1986926,0.28701857,2.8124309,happy
-489.06802,64.012665,-18.394396,9.183151,7.069768,-17.78734,-10.4369755,-11.667599,-11.177217,2.5710354,-9.503173,-1.5959684,0.8247962,-4.319996,-5.09853,-1.5513179,-9.404019,-0.7232288,-2.799495,-5.505741,-5.6586623,-2.1602843,-1.8340938,-2.0841162,0.1670911,3.215708,-1.2665099,3.4493737,1.545185,3.819548,4.8527827,10.475136,8.930137,10.008422,5.499408,2.4545608,1.3933674,4.4006605,5.8386316,5.12548,happy
-451.84018,48.623047,-11.483981,5.8618364,8.803365,-10.313653,-16.78572,-3.5848482,-7.820215,0.055020437,-4.1835027,-3.263661,2.868708,-3.8790283,-0.13371846,1.0032529,-9.958517,1.2648771,-3.2465284,-2.1645532,-4.8728347,-1.416408,-0.07118648,0.32869214,6.7703238,11.521718,11.503493,14.671143,6.488768,7.926738,3.1508567,5.4111366,1.4376961,6.3035345,4.257914,2.4148896,0.71130395,1.9017686,1.3721035,2.3707864,happy
-721.97406,71.64146,2.2744606,10.949551,7.7313514,-2.3157432,-4.327162,-10.995676,-5.955909,-2.2326045,-5.077754,-5.9224524,-0.8381276,-2.9802446,-2.4183743,-0.20008732,-6.721117,-1.4904904,-0.64133567,-2.9866784,-5.1794667,-1.9040378,-6.7559934,-0.8217226,-5.2820816,1.7009698,-4.5747094,0.6992613,-3.034108,-2.720683,-3.4554348,-1.2557575,-0.7362405,-1.0395283,-1.1098887,-1.8755697,-3.570914,-0.80886096,-1.0628396,2.8793166,sad
-694.7864,80.92776,7.776191,17.321959,14.979085,-1.1099133,0.55913144,-9.924978,-3.5302265,0.9500603,-3.302401,-0.14873295,4.229737,-1.5449631,0.35012046,4.0079947,-6.8527865,1.1275035,1.0144259,-1.2001982,-3.2248096,-1.4489579,-3.0480578,-1.6775503,-3.5637844,3.2302833,-2.459738,3.2901518,-1.115401,-0.092807375,-2.3969095,0.26312903,-0.36906865,0.47171637,0.8943979,-1.530114,-3.2302148,-2.3344488,-2.4553087,0.4174517,sad
-706.748,75.68725,10.462436,9.995411,7.7961817,-0.81414306,-3.8673682,-12.025189,-5.3983874,-1.6866535,-5.773629,-4.6060467,1.3564942,-5.5616636,-1.4813329,2.450517,-8.789736,-0.35567844,-2.0166295,-2.7994857,-3.5256243,-1.9137164,-4.8993115,-3.3333724,-5.242442,1.9853749,-5.201975,1.5106195,-2.9099164,-2.3694,-3.1283333,-1.8022712,-1.6796016,-0.4151019,-1.1016114,-3.0918431,-2.710694,-2.5130317,-2.0667353,1.8203291,sad
-623.4519,74.17573,-2.198366,14.116749,7.7194505,-9.593445,-5.9547315,-13.528625,-9.130252,-1.4461368,-7.5461545,-0.27717918,0.69225955,-8.209085,-2.5841324,0.11955216,-11.298593,0.16112518,-2.1211274,-3.1936002,-6.4518766,-4.5493608,-4.887191,-3.3892043,-5.183789,1.9590417,-5.4421563,1.9752942,-4.1754346,-2.6403477,-3.7231905,-0.8939326,-1.3707957,-0.28696272,-0.79901826,-2.659223,-4.9681373,-2.8496325,-1.5626317,0.01700085,sad
-595.3763,73.63094,-8.95311,14.37116,13.750571,-11.537727,-16.592735,-8.307069,-17.779594,-9.041086,-12.127895,-7.3498206,-2.775771,-7.8168154,-5.4239264,-1.8853341,-6.549463,-1.1442548,-4.8005652,-0.9135992,-10.318661,-2.4631832,-3.102429,-6.274989,-1.9547726,0.43390414,-2.2634623,1.7904446,1.5075725,-0.26737824,0.1643447,3.2893093,1.8408813,4.1108756,2.486451,-0.5630682,-0.02927843,1.4966607,3.3283637,3.7462633,sad
-600.78754,60.50648,1.6679432,12.631041,10.283224,-10.620158,-9.325543,-4.6715345,-10.275342,-1.9739681,-6.629715,-6.846423,-0.12802528,-3.8176792,-3.9733105,0.02898839,-5.3059187,1.5198716,0.22893584,0.74168366,-2.4956365,-0.5780975,0.5241162,-2.933644,3.607955,1.5209951,1.2088671,5.0943847,3.7498486,4.0601764,2.6719654,5.4394574,4.390651,5.555128,3.881922,3.4954662,4.0021067,6.099969,6.365697,7.7581544,sad
-566.94086,55.19985,2.6939864,10.326442,8.52831,-2.5360353,-14.198379,-8.47,-10.112607,-6.475812,-8.498518,-6.310804,1.2865134,-5.1665807,-2.9553497,1.0238222,-8.346045,-0.07887083,0.9445482,-1.7715299,-4.3571033,-1.6135534,0.41162518,-4.70715,-1.9769595,3.0131052,-1.8354397,4.7350035,2.1307511,2.4412184,1.0012671,6.1193748,5.1461883,7.7899923,6.8720875,5.5248265,4.8848557,5.471608,6.262944,6.223815,sad
-596.57965,55.796394,1.6499792,11.262543,11.893611,-9.540278,-14.219032,-6.450938,-16.124762,-5.0785604,-7.2870674,-7.937906,-2.1286302,-6.009578,-8.616917,-0.46045542,-9.527018,-0.880766,-0.27579057,-3.1160822,-5.073741,-2.929568,-2.1770337,-5.842043,-1.4197601,1.2498796,-2.6771383,1.8289177,-0.6304059,-0.43721908,-0.18615961,2.3762085,2.450496,3.682555,1.7580934,-0.9439287,-0.15579517,-0.3314356,2.8497105,4.2511106,sad
-514.1966,49.5024,-8.296544,14.323765,6.6898766,-7.830781,0.6107287,-10.374091,-4.7427053,4.1673007,-1.0342565,-3.3966594,7.795166,-3.0321198,-3.0865881,5.259497,-7.7837734,0.80349857,-1.5937886,-2.279033,-3.2445946,0.5697196,-3.746668,1.5509949,-2.3886647,3.1484022,-1.6838824,3.3425107,-0.0746473,-0.40683258,1.1030679,0.7734241,0.18745267,4.9310036,6.5331693,8.221326,3.3785152,3.923367,1.3931582,5.3088303,angry
-428.15683,39.477787,-10.19383,10.718497,4.505499,-13.663072,-1.5924317,-6.1257024,-4.6416187,1.7590122,-2.4308288,-2.5606954,3.2542703,-4.35162,-1.8015779,2.2923706,-7.084592,0.7233421,-0.7199814,-0.13844055,-2.7910497,1.5496488,0.08855491,2.252175,1.8173962,8.036319,5.13047,14.149121,9.47645,9.177612,4.537765,3.7595155,2.872805,5.613217,4.3221374,4.4574003,1.0693129,2.5292244,1.2787,2.3094602,angry
-588.7124,56.840233,5.946857,16.410358,7.3068676,-4.1812663,-1.9918602,-9.588318,-5.645373,0.27694994,-4.4116163,-2.3489387,5.057839,-4.852712,-3.156198,3.2298715,-8.393236,1.4664793,-0.6056248,-3.7735016,-5.3638697,-0.7661378,-7.5908647,-2.641228,-5.9016066,0.7081476,-4.399373,-0.6257477,-1.5260525,-2.3069103,-3.514414,-2.180778,-2.5581367,-0.8447363,-1.381126,-2.458492,-4.320726,-3.6343904,-4.4358444,-1.1432215,angry
-508.83832,48.361454,-1.220239,13.228263,0.69116914,-10.207876,-4.5368576,-10.628401,-4.0334926,-0.9029381,-4.7465677,-0.32724655,0.73722565,-5.076597,-2.6899912,-0.14332536,-10.039978,0.13829795,-3.3209388,-1.1100068,-7.098414,-1.5452064,-4.511245,-4.8172483,-3.0428128,-0.021205869,-4.96816,0.16565347,-2.4612033,-0.6695868,-0.6773375,1.7722595,-0.06725199,2.7026057,1.1160809,1.21294,-1.5087191,-1.1978914,-1.4383177,0.7708623,angry
-430.61908,43.367046,-4.6606236,14.156895,9.494504,-10.049196,-4.943351,-1.1130356,-5.437209,4.275728,-0.47791985,1.7620087,5.7402782,0.97757274,1.2090675,5.7782264,-4.0197973,2.0064209,0.14962241,0.2720605,-0.89180934,0.11407994,1.7651066,1.1106403,1.4432193,8.33392,1.4552658,8.968098,5.37264,4.779836,4.992516,5.3001547,3.0281596,6.4362035,5.8769016,6.1006064,3.2866461,3.4862843,3.7074945,4.8535953,angry
-363.42252,33.200634,-12.125655,11.891399,5.642279,-14.986983,-4.2209444,0.35562494,-6.5518017,2.9054368,-2.4058466,-1.088655,2.665019,-1.749773,-0.03652068,3.7748213,-4.0144944,1.136628,0.5045893,0.6267149,-1.4341962,2.2402349,2.2269378,2.0002627,2.0659616,6.618199,3.5458126,10.141586,6.4455395,5.9169097,6.7768273,6.8419647,4.3781185,6.39092,5.402926,4.4310036,2.7868202,1.9874554,1.5191404,3.0245798,angry
-351.63287,21.150246,-21.423985,2.4456074,-0.37487087,-17.182234,-5.720127,-9.985717,-13.259282,2.1933959,-5.6408205,-4.104843,-0.094995864,-2.9271865,-0.6546379,1.9831495,-0.8224491,2.6544218,0.6004576,1.9120317,1.6178966,4.9558063,4.1066513,4.167265,-0.69730276,4.304526,1.5923102,4.0223947,0.7316455,3.1408825,2.91631,5.2501698,1.96024,2.0812824,1.86036,3.7904494,2.1113553,2.387626,-1.2338014,1.8348556,angry
-366.46887,27.860258,-17.687838,7.012032,3.7941737,-14.186117,-4.950357,-7.084774,-13.993525,3.9273555,-3.4952903,-5.8830853,0.36907262,-0.35800523,-5.920124,0.644144,-6.767346,-1.7984127,1.5748528,1.8872002,1.608811,5.4297647,1.2575552,8.1951275,4.692375,10.120275,8.502633,9.625949,4.132987,6.5833445,4.1799383,4.3193517,0.64625025,2.8037558,2.568706,5.0162144,1.7239438,3.6565907,1.1588852,2.8099673,angry
-648.84393,57.47994,-1.1098145,13.015429,7.874677,-5.371751,-7.460408,-13.254996,-7.9411955,0.5151813,-3.3049958,-3.374312,4.265488,0.55382264,-1.9668399,1.6873118,-5.594582,-1.3608863,0.056807984,-3.1888604,-6.23249,-2.26478,-2.4778328,0.33183286,-3.3236985,3.5949814,-1.7173691,4.5480137,0.9347442,-0.3857707,0.21926706,4.142972,3.4364748,5.519505,7.1649294,7.194726,7.36676,9.595437,7.072091,9.548085,fearful
-632.5396,54.31383,-7.098261,7.887506,5.3967795,-10.248752,-13.12009,-12.84389,-10.576142,-1.1163844,-6.0853643,-5.7372327,0.87053674,-8.441202,-1.3255433,-0.17862317,-7.8422303,0.15761691,-5.9095473,-3.4750047,-7.058752,-2.3920748,-2.7909315,-3.4935734,-2.1613605,2.9521863,-1.7708415,2.9843705,0.052646358,0.6173478,2.369532,7.731216,6.079141,9.33931,9.923301,6.6811237,5.355706,5.080322,7.008021,8.020827,fearful
-650.8201,48.950523,0.45158285,10.640434,6.339901,-7.3021855,-11.986554,-9.244442,-8.156208,-4.651697,-2.9337888,-2.2302916,0.36481866,-5.120538,-0.52159244,-0.857502,-6.8418665,1.0691162,-2.5316453,-1.3193356,-7.636938,-2.5154648,-2.7196944,-3.170206,-1.7335154,-0.38721102,-0.507558,0.22974955,-0.6461319,-1.089834,-3.5138025,0.6194198,-0.78116685,3.8581092,4.8134837,6.3327227,4.597716,5.8054824,6.548217,9.320114,fearful
-641.8527,43.289642,1.7896099,5.8378863,2.0314205,-9.491836,-13.072909,-14.39013,-8.416284,-7.0812435,-8.637221,-3.1306152,-3.383004,-4.856083,-4.119037,-4.25639,-6.8797655,-3.1061025,-6.3787804,-4.637124,-10.9787855,-3.906831,-4.576438,-5.989324,-5.3184094,-2.449402,-5.1569433,-2.6875057,-3.5173595,-3.7663236,-3.667638,1.5735458,-0.48924637,3.2236094,3.4194767,4.2221465,2.1096559,4.677,5.309762,6.503209,fearful
-473.7268,33.1737,-17.3857,-0.07524469,-1.2830887,-17.61497,-13.46059,-13.664288,-11.909424,-8.961267,-9.073079,-4.141933,-2.454467,-3.7183137,-1.0270056,-1.4849514,-4.19984,2.127923,-2.8815827,4.055888,3.4861062,9.497478,10.481154,6.009884,0.40551633,3.841943,0.47212228,5.9498205,4.9303894,2.2402754,-0.37481153,4.8959284,1.6218975,4.983519,2.2683988,0.89690596,-1.8558038,1.2314557,4.212089,5.8132677,fearful
-520.04315,31.62373,-11.594007,2.5805988,-3.0210829,-18.587263,-10.290366,-5.427504,-10.4243145,-7.8268905,-4.3340535,-8.302429,-3.9654875,0.41381073,-3.5709033,0.49536255,-3.3047383,0.6038538,4.1571946,2.671526,1.159113,2.902318,1.9478052,4.6339903,6.5226526,14.442676,7.883322,9.604517,2.1222782,1.8039514,3.0663269,4.106156,1.0012999,1.8025153,1.8144776,3.2755566,1.7769277,3.1927052,4.7263093,4.9208694,fearful
-434.7252,22.32923,-16.367832,0.113444425,-0.54991007,-19.678627,-15.121635,-15.0372305,-11.515545,-7.316684,-9.33152,-3.8137958,-5.549604,-5.017818,-4.3334,-1.1125523,-4.071094,4.851873,0.4894538,6.1170564,2.1596584,7.001615,1.3490793,-1.7154176,0.42183557,4.672086,1.9490699,2.5696285,-0.20102759,-0.24116932,0.22841598,3.4004776,-0.87353444,0.97806066,0.22663744,2.1025286,-0.37952894,3.1938894,4.359708,4.9500084,fearful
-453.80267,23.709328,-15.452321,-2.5374975,-4.8054194,-17.741163,-11.553602,-14.983117,-9.891552,-5.2485766,-7.269604,-1.689813,-3.8070621,-3.3949432,-0.8611107,-2.4991126,-2.6678665,6.7162004,4.7608147,10.052391,6.3144765,5.9066057,0.6035735,0.139875,0.8033411,7.3856564,0.51727456,2.1552002,0.19052668,3.7763958,2.4471467,3.1618872,0.16259167,1.6892447,3.9712636,4.5801187,0.13641125,2.6618977,4.792449,4.0151043,fearful
-686.0836,50.24728,7.8531957,13.398187,4.2547903,-8.367795,-6.451942,-3.5102143,-1.3203635,-3.6914263,-1.4087642,-1.7648064,-1.9086466,-1.435,0.941098,-3.8814898,-5.209474,-0.21818745,-4.1117077,-0.6713688,-7.7649803,-0.21089524,-5.300659,-4.419069,-2.8479853,-0.068533935,-3.0307088,-1.1681079,-2.3817987,-3.7930279,-3.4739666,-0.8336109,-3.0510578,-1.1778338,-2.6491718,-2.9994102,-3.7433453,-1.0155957,-1.9099631,0.24415658,disgust
-656.2848,60.49723,3.556772,14.105927,4.286674,-10.349011,-7.996713,-4.0311756,-0.7009846,-3.6903298,-1.226044,-2.1571646,0.49282363,-4.6734595,1.8675072,-3.187779,-5.277372,-0.13571784,-4.4754605,-1.5197693,-7.8716903,-1.3865374,-3.8268852,-3.1066537,-2.0280197,-1.5129333,-3.7094483,0.021379761,-4.702181,-3.263841,-3.7026408,-0.9347231,-1.9278855,-0.39841795,-1.1688119,-2.7566056,-3.2985227,0.37344936,-0.22638556,1.9373003,disgust
-719.8946,65.27997,15.967641,13.939168,11.110053,1.0393783,-6.039924,-2.477087,2.9267876,0.20515795,0.10598019,1.0961295,2.710024,-0.4843161,3.2191582,1.6987042,-3.7674015,-0.17462073,-0.24223353,0.18221569,-5.3138657,-3.2197404,-2.6758037,-3.789541,-1.4471884,1.3585923,-2.9518363,0.44890815,-2.6967146,-1.6962003,-3.9148748,0.43465295,-2.1102738,1.0205834,-3.3663735,-1.847379,-4.7802835,-1.540643,-0.99372137,1.7215137,disgust
-670.7348,52.50115,11.012454,14.246876,6.3150024,-10.523741,-5.1550593,-2.621672,-3.309078,-6.4102817,-1.1778044,-3.4948723,-1.541638,-1.5973758,-2.922086,-0.4714876,-5.6314,-3.2492182,-1.8890433,-2.1499214,-8.08803,-0.8803272,-6.1133747,-2.485885,-4.2784505,0.1335243,-4.2241936,0.3312122,-3.7832506,-1.5659363,-4.276347,-0.5192793,-0.58694464,-1.4199554,-1.8113527,-2.6882212,-3.0367048,-0.7941375,-1.7309275,-1.0466886,disgust
-535.6063,47.671432,4.280868,17.18747,0.055173393,-15.27357,-1.04879,-0.24277645,-8.968086,-4.2871633,-0.8381215,-3.9166615,-1.793279,-0.75592875,-4.805496,2.3008387,-6.6044097,-0.4758038,-1.7798312,-3.3260744,-6.098712,-0.9363542,-5.4449697,-2.796011,-1.3216547,-0.11030634,-1.130643,3.0088637,-1.2439224,0.04082958,-2.3044326,1.8885658,2.1873882,3.5977776,3.4504757,2.6026945,0.35257342,3.6814811,2.5829673,3.693154,disgust
-576.60394,54.063774,11.296181,20.705832,6.048329,-9.645399,-3.9227548,2.2701643,-4.4210744,-3.281112,3.9691951,-1.8321788,-0.14251807,2.7141554,-1.6802461,2.8921795,-2.7499683,-0.20484096,0.031853646,-1.586459,-4.70164,-0.4022163,-2.6170464,-1.6214889,-1.6474817,1.6243567,-3.2132206,2.0749917,-0.29073375,-1.2349492,-0.49494842,1.1807673,-0.2546752,0.5805667,0.25392616,-0.6994941,-1.6770797,-0.20657164,0.38827515,2.6170444,disgust
-581.76074,59.00954,17.096273,21.253439,6.5160217,-8.890974,-4.89927,0.29523817,-3.911014,-6.7271667,2.1571693,-1.4920238,-2.6535416,2.1079948,-1.8267492,2.4852777,-3.3196578,0.66424197,-2.181211,-1.5367752,-5.116894,-0.23100364,-3.7754326,-3.1988301,-2.9452484,0.6432064,-4.3369985,2.508307,-2.9114442,-0.45809639,-1.2342255,1.2197982,1.1906644,1.6589185,-0.031427138,-0.5161399,-2.7952178,-0.22185768,1.427607,1.1377921,disgust
-584.5026,51.02321,18.779339,15.634164,4.2063565,-11.045533,-4.655751,-0.60769415,-8.109948,-7.612223,-1.0459355,-4.99,-3.2861452,-1.6281104,-5.799077,0.7502639,-7.520086,-1.3398805,-3.4583666,-6.409087,-6.717777,-1.8721632,-6.9259915,-3.7700303,-4.022525,-0.76800394,-4.5145683,1.2183573,-3.819293,-1.2708154,-2.4555357,1.2738372,1.6072991,1.710167,0.22069056,-0.7691183,-1.9979004,-0.44518888,0.48703247,1.2694273,disgust
